vtkOriginalIndices,Heat[W/m^3],Points:0,Points:1,Points:2,__vtkIsSelected__
4770,1.84288,0.111,0,0.190483,0
4771,104758,0.111,0.100686,0.0861304,0
4772,145478,0.111,0.101642,0.0876696,0
4773,680.543,0.111,0.0675492,0.00418121,0
4774,663.187,0.111,0.0680497,0,0
4775,663.031,0.111,0.0675125,0,0
4776,321.68,0.111,0.189105,0.0790407,0
4777,2590.44,0.111,0.0827895,0.0564921,0
4778,2398.13,0.111,0.0838463,0.0544116,0
4779,673.686,0.111,0.107757,5.91E-05,0
4780,297347,0.111,0.113239,0.105916,0
4781,882.67,0.111,0.127487,0.136633,0
4782,123900,0.111,0.0970506,0.0869928,0
4783,69.1928,0.111,0.169439,0.13763,0
4784,30628.3,0.111,0.107834,0.0804483,0
4785,29724.1,0.111,0.107662,0.0802314,0
4786,5.70038,0.111,0.173968,0.2,0
4787,5547.98,0.111,0.108861,0.0653468,0
4788,6456.54,0.111,0.111215,0.0678632,0
4789,10.9721,0.111,0.0242501,0.168462,0
4790,417.562,0.111,0.0199531,0.0725517,0
4791,85.0182,0.111,0,0.11414,0
4792,1512.16,0.111,0.0737694,0.0477201,0
4793,833.294,0.111,0.0737546,0.0202704,0
4794,847.245,0.111,0.0759158,0.0203681,0
4795,35412,0.111,0.105572,0.11751,0
4796,54266.2,0.111,0.106259,0.115699,0
4797,15.7696,0.111,0.021614,0.15764,0
4798,9.95014,0.111,0.0431698,0.2,0
4799,57.3307,0.111,0.0458532,0.156193,0
4800,86.3375,0.111,0.0517559,0.153336,0
4801,15676.9,0.111,0.0751093,0.109703,0
4802,102.71,0.111,0.152576,0.147883,0
4803,113.942,0.111,0.151913,0.146154,0
4804,1717.59,0.111,0.0707299,0.0543711,0
4805,1686.26,0.111,0.0706352,0.0540346,0
4806,1680.98,0.111,0.0705099,0.0540495,0
4807,770.997,0.111,0.15353,0.0384926,0
4808,830.248,0.111,0.150474,0.0416468,0
4809,760.39,0.111,0.155049,0.0404044,0
4810,232709,0.111,0.0891552,0.108113,0
4811,182782,0.111,0.0886446,0.108771,0
4812,215359,0.111,0.089388,0.10849,0
4813,860.981,0.111,0.067577,0.0252751,0
4814,776.762,0.111,0.0634812,0.019748,0
4815,853.481,0.111,0.0669646,0.0249076,0
4816,741.33,0.111,0.157638,0.0461833,0
4817,725.544,0.111,0.159534,0.049878,0
4818,681.313,0.111,0.163045,0.0462143,0
4819,52.101,0.111,0.116786,0.172139,0
4820,9.24775,0.111,0.0336252,0.185484,0
4821,509.315,0.111,0.15601,0.112156,0
4822,572.626,0.111,0.153591,0.113325,0
4823,362.045,0.111,0.158022,0.116511,0
4824,1151.49,0.111,0.0853056,0.139861,0
4825,57.7827,0.111,0.088236,0.171368,0
4826,370.748,0.111,0.0624319,0.140242,0
4827,126808,0.111,0.106214,0.0874753,0
4828,111802,0.111,0.106076,0.0868286,0
4829,7.93967,0.111,0.0757441,0.194991,0
4830,8.19621,0.111,0.0761421,0.194312,0
4831,576.608,0.111,0.0264449,0.047427,0
4832,576.346,0.111,0.0263812,0.0474173,0
4833,666.782,0.111,0.129104,0,0
4834,667.752,0.111,0.129212,0.000300967,0
4835,670.056,0.111,0.133102,0.00109156,0
4836,666.512,0.111,0.133092,0,0
4837,6570.49,0.111,0.0721247,0.11425,0
4838,9130.5,0.111,0.100506,0.0695395,0
4839,8518.07,0.111,0.100805,0.0690112,0
4840,670.372,0.111,0.0369194,0.068726,0
4841,85.6995,0.111,0.177893,0.124556,0
4842,526.861,0.111,0,0.0403193,0
4843,526.774,0.111,0,0.0403389,0
4844,526.829,0.111,1.39E-05,0.0403295,0
4845,27.9578,0.111,0.158179,0.165556,0
4846,880.584,0.111,0.155109,0.0690821,0
4847,925.041,0.111,0.154503,0.0721752,0
4848,841.663,0.111,0.156496,0.0709086,0
4849,73128.2,0.111,0.0805993,0.0950601,0
4850,74591.1,0.111,0.0806541,0.095135,0
4851,75740,0.111,0.0807185,0.095086,0
4852,12.4164,0.111,0.0729785,0.188776,0
4853,12.2334,0.111,0.0730654,0.188932,0
4854,6064.26,0.111,0.0799175,0.122806,0
4855,1195.13,0.111,0.147646,0.0674893,0
4856,6.63365,0.111,0.028477,0.193716,0
4857,8.40401,0.111,0.03716,0.198746,0
4858,26.7723,0.111,0.0729206,0.178833,0
4859,3.58548,0.111,0.0159075,0.193503,0
4860,3.75771,0.111,0.0149952,0.18581,0
4861,3.96946,0.111,0.0179749,0.193787,0
4862,155079,0.111,0.0858579,0.0924757,0
4863,172190,0.111,0.0850699,0.0935322,0
4864,195244,0.111,0.086206,0.0928905,0
4865,12872.5,0.111,0.0902361,0.122363,0
4866,984.131,0.111,0.0956215,0.0243674,0
4867,223125,0.111,0.110125,0.0911389,0
4868,33.8584,0.111,0.0484353,0.166884,0
4869,7.50881,0.111,0.16804,0.2,0
4870,8.00137,0.111,0.166157,0.199018,0
4871,8.08521,0.111,0.165922,0.2,0
4872,1129.64,0.111,0.127561,0.133869,0
4873,329963,0.111,0.0847174,0.102684,0
4874,94.2825,0.111,0.0889181,0.166244,0
4875,128.074,0.111,0.0890424,0.163183,0
4876,892.353,0.111,0.0479552,0.0554937,0
4877,53715.7,0.111,0.0979664,0.0825823,0
4878,7229.91,0.111,0.111157,0.12583,0
4879,5038.26,0.111,0.11553,0.126626,0
4880,7598.34,0.111,0.111192,0.125397,0
4881,647.221,0.111,0.0342356,0.0453644,0
4882,577.142,0.111,0.0265091,0.047442,0
4883,611.608,0.111,0.031413,0.0516154,0
4884,577.275,0.111,0.0265556,0.0475878,0
4885,504.78,0.111,0.117886,0.14702,0
4886,9.51797,0.111,0.0223506,0.170171,0
4887,10.5359,0.111,0.0249503,0.170341,0
4888,835.78,0.111,0.0432089,0.0767015,0
4889,929.133,0.111,0.0458127,0.070986,0
4890,722.352,0.111,0.0393877,0.0706553,0
4891,2363.95,0.111,0.101308,0.0510314,0
4892,2253.84,0.111,0.0995806,0.0501095,0
4893,2896.91,0.111,0.0966641,0.0548391,0
4894,9.79956,0.111,0.0664462,0.2,0
4895,9.68481,0.111,0.0675125,0.2,0
4896,9.83807,0.111,0.0672776,0.199328,0
4897,118168,0.111,0.110478,0.11072,0
4898,126448,0.111,0.108864,0.111045,0
4899,92153.9,0.111,0.108797,0.112576,0
4900,107895,0.111,0.110171,0.111301,0
4901,217.655,0.111,0.0561512,0.142961,0
4902,249.644,0.111,0.0553589,0.140487,0
4903,196.905,0.111,0.0542327,0.142845,0
4904,19831.9,0.111,0.0961195,0.121172,0
4905,20068,0.111,0.09614,0.12109,0
4906,1245.67,0.111,0.0950937,0.141015,0
4907,1547.76,0.111,0.0928278,0.138953,0
4908,1154.91,0.111,0.0917241,0.141344,0
4909,213446,0.111,0.100979,0.0890902,0
4910,199216,0.111,0.100852,0.0887756,0
4911,170020,0.111,0.100019,0.08808,0
4912,221400,0.111,0.0998747,0.0891632,0
4913,857.878,0.111,0.0681654,0.0247721,0
4914,1444.53,0.111,0.10285,0.039003,0
4915,1843.93,0.111,0.0860147,0.0475544,0
4916,1874.09,0.111,0.0833903,0.0488466,0
4917,2072.21,0.111,0.0845301,0.0511266,0
4918,10.6119,0.111,0.0646757,0.197627,0
4919,52.8981,0.111,0.0450372,0.156791,0
4920,51.6614,0.111,0.0440541,0.156407,0
4921,46.2726,0.111,0.0438457,0.158588,0
4922,173154,0.111,0.1137,0.107502,0
4923,168760,0.111,0.113617,0.107668,0
4924,167399,0.111,0.113837,0.10757,0
4925,68492.1,0.111,0.091656,0.0851637,0
4926,68315.9,0.111,0.0921145,0.084984,0
4927,222298,0.111,0.116333,0.102805,0
4928,213047,0.111,0.115235,0.104195,0
4929,151720,0.111,0.11694,0.103539,0
4930,5016.39,0.111,0.127511,0.0761065,0
4931,4960.59,0.111,0.12745,0.075902,0
4932,6811.75,0.111,0.124028,0.0761726,0
4933,6941.48,0.111,0.123961,0.0763989,0
4934,4252.02,0.111,0.0809449,0.0660985,0
4935,173577,0.111,0.113758,0.107442,0
4936,185224,0.111,0.113584,0.107381,0
4937,120485,0.111,0.0938007,0.112066,0
4938,130652,0.111,0.0953371,0.112014,0
4939,133962,0.111,0.0938745,0.111685,0
4940,158210,0.111,0.0950742,0.111169,0
4941,2459.35,0.111,0.137293,0.113402,0
4942,3715.41,0.111,0.135933,0.107903,0
4943,108090,0.111,0.115963,0.09261,0
4944,109628,0.111,0.115964,0.0926781,0
4945,108308,0.111,0.115997,0.0926673,0
4946,240757,0.111,0.115868,0.097028,0
4947,243894,0.111,0.115795,0.0970088,0
4948,25434.9,0.111,0.105683,0.0786238,0
4949,40823.4,0.111,0.105473,0.0814189,0
4950,753.542,0.111,0.136832,0.0165133,0
4951,754.13,0.111,0.136621,0.0164874,0
4952,754.507,0.111,0.136784,0.0165947,0
4953,1045.88,0.111,0.109673,0.0278247,0
4954,1108.16,0.111,0.10581,0.0296339,0
4955,1216.05,0.111,0.105762,0.0334385,0
4956,157779,0.111,0.117633,0.0978132,0
4957,207114,0.111,0.116511,0.0972276,0
4958,295780,0.111,0.115787,0.0983099,0
4959,561.292,0.111,0.170748,0.0634384,0
4960,559.71,0.111,0.170966,0.0629487,0
4961,633.537,0.111,0.164765,0.0661115,0
4962,635.397,0.111,0.164889,0.0648084,0
4963,813.078,0.111,0.0996373,0.0143936,0
4964,671.189,0.111,0.0867932,0,0
4965,668.105,0.111,0.0840392,0,0
4966,686.33,0.111,0.0840858,0.00290011,0
4967,2.24221,0.111,0.103243,0.2,0
4968,2.4951,0.111,0.107519,0.2,0
4969,2.64815,0.111,0.10419,0.198469,0
4970,649.404,0.111,0.162865,0.0108839,0
4971,649.799,0.111,0.162693,0.0110807,0
4972,527.085,0.111,5.63E-05,0.0402714,0
4973,555.747,0.111,0.00350765,0.0333767,0
4974,548.492,0.111,0,0.0345642,0
4975,563.445,0.111,0.187064,0.0348114,0
4976,564.704,0.111,0.187548,0.0340048,0
4977,568.809,0.111,0.186194,0.0338666,0
4978,605.587,0.111,0.0360825,0.0786799,0
4979,657.221,0.111,0.0376759,0.0771328,0
4980,605.053,0.111,0.0356144,0.0761466,0
4981,52689.8,0.111,0.0968301,0.116124,0
4982,41468.4,0.111,0.0969695,0.117362,0
4983,54922.2,0.111,0.0981791,0.116046,0
4984,34679.2,0.111,0.0981119,0.118241,0
4985,433.067,0.111,0.177333,0.0729472,0
4986,500.227,0.111,0.170992,0.0740548,0
4987,479.606,0.111,0.175356,0.0687619,0
4988,778.088,0.111,0.147082,0.0292659,0
4989,729.608,0.111,0.151362,0.0261899,0
4990,12685.9,0.111,0.102678,0.0728638,0
4991,700.314,0.111,0.147318,0.013909,0
4992,3.03187,0.111,0.0925167,0.196609,0
4993,2.66333,0.111,0.0933699,0.19842,0
4994,3.5717,0.111,0.0954647,0.194569,0
4995,3.35078,0.111,0.0955772,0.195597,0
4996,24262.5,0.111,0.124751,0.095988,0
4997,9347.79,0.111,0.115216,0.122408,0
4998,1022.98,0.111,0.0672507,0.0366766,0
4999,1817.68,0.111,0.0986801,0.13808,0
5000,60.0719,0.111,0.0744636,0.168863,0
5001,121610,0.111,0.0843953,0.0923266,0
5002,292.78,0.111,0.111482,0.154275,0
5003,286.273,0.111,0.11443,0.154144,0
5004,384.505,0.111,0.112873,0.151151,0
5005,1232.15,0.111,0.101877,0.141311,0
5006,1102.83,0.111,0.104856,0.142458,0
5007,3.45925,0.111,0.195052,0.171488,0
5008,4.01966,0.111,0.2,0.169197,0
5009,676.94,0.111,0.0736059,0.00241782,0
5010,678.957,0.111,0.0751898,0.00251261,0
5011,663.864,0.111,0.0739444,0,0
5012,665.058,0.111,0.0752129,0,0
5013,2016.78,0.111,0.059959,0.110838,0
5014,1979.06,0.111,0.0608533,0.113103,0
5015,2848.83,0.111,0.0628612,0.111122,0
5016,17752.1,0.111,0.074106,0.105214,0
5017,16372.9,0.111,0.0742874,0.106294,0
5018,20668.7,0.111,0.0767476,0.108698,0
5019,25695.1,0.111,0.0768304,0.106179,0
5020,2651.34,0.111,0.115441,0.132571,0
5021,919.726,0.111,0.128569,0.0275862,0
5022,902.464,0.111,0.130773,0.0273169,0
5023,668.764,0.111,0.0825262,0,0
5024,686.788,0.111,0.0828045,0.0028844,0
5025,22.001,0.111,0.0195634,0.148373,0
5026,19.1358,0.111,0.0160055,0.148095,0
5027,170.527,0.111,0.0415956,0.131749,0
5028,2647.21,0.111,0.111324,0.133676,0
5029,4037.2,0.111,0.108725,0.130453,0
5030,111132,0.111,0.0861346,0.109331,0
5031,97036.1,0.111,0.0859656,0.109639,0
5032,98295.2,0.111,0.0860737,0.109651,0
5033,28.1114,0.111,0.191589,0.137785,0
5034,3053.21,0.111,0.127404,0.123576,0
5035,2089.62,0.111,0.130936,0.12469,0
5036,3032.65,0.111,0.129216,0.121915,0
5037,147249,0.111,0.0858299,0.092141,0
5038,242.65,0.111,0.0519483,0.137534,0
5039,457.87,0.111,0.197234,0.055503,0
5040,438.81,0.111,0.19747,0.0587087,0
5041,443.101,0.111,0.191479,0.0594641,0
5042,13158.7,0.111,0.102916,0.123704,0
5043,313.966,0.111,0.0481112,0.128893,0
5044,1826.77,0.111,0.0590276,0.111128,0
5045,78.657,0.111,0.124613,0.165731,0
5046,84.0004,0.111,0.125467,0.164779,0
5047,103888,0.111,0.100456,0.113342,0
5048,94588.3,0.111,0.100884,0.113785,0
5049,104490,0.111,0.100935,0.113292,0
5050,7759.58,0.111,0.109551,0.12567,0
5051,10601,0.111,0.106555,0.124571,0
5052,7610.37,0.111,0.107128,0.126392,0
5053,34986.4,0.111,0.0781128,0.0930545,0
5054,42604.1,0.111,0.0800423,0.0910819,0
5055,23181.2,0.111,0.0762808,0.0914176,0
5056,24159.4,0.111,0.0765593,0.09104,0
5057,73917.1,0.111,0.119219,0.104411,0
5058,307158,0.111,0.0873576,0.0934611,0
5059,442.085,0.111,0.00807394,0.0593226,0
5060,465.673,0.111,0.00615194,0.0539496,0
5061,323.293,0.111,0.2,0.0762814,0
5062,305.429,0.111,0.2,0.0788449,0
5063,2.17569,0.111,0.2,0.188105,0
5064,631.141,0.111,0.0262698,0.0056214,0
5065,634.014,0.111,0.0269881,0,0
5066,629.924,0.111,0.0221967,0,0
5067,37.105,0.111,0.0923945,0.175857,0
5068,4.58472,0.111,0.0888866,0.194724,0
5069,3.76764,0.111,0.0930438,0.194827,0
5070,182312,0.111,0.106074,0.110134,0
5071,702.369,0.111,0.0982384,0.0042217,0
5072,269078,0.111,0.0840431,0.0999647,0
5073,193118,0.111,0.0980991,0.0890372,0
5074,198833,0.111,0.0983709,0.0889596,0
5075,11429.2,0.111,0.129242,0.100136,0
5076,8018.67,0.111,0.0783672,0.11912,0
5077,2.58991,0.111,0.00500565,0.181013,0
5078,2.03828,0.111,0,0.185775,0
5079,2.18532,0.111,0.00357579,0.187947,0
5080,795.7,0.111,0.120738,0.015227,0
5081,788.569,0.111,0.12102,0.0146884,0
5082,790.286,0.111,0.120281,0.0147037,0
5083,460.676,0.111,0.0185962,0.0638222,0
5084,459.561,0.111,0.0189049,0.0644205,0
5085,466.723,0.111,0.0191781,0.0635528,0
5086,14269,0.111,0.0890726,0.0757035,0
5087,123.634,0.111,0.1227,0.161371,0
5088,230300,0.111,0.111299,0.0919211,0
5089,258311,0.111,0.111321,0.0924118,0
5090,251353,0.111,0.111548,0.0922177,0
5091,666.55,0.111,0.134126,0,0
5092,10.9568,0.111,0.0512643,0.2,0
5093,11.1356,0.111,0.0529762,0.2,0
5094,11.1919,0.111,0.0527551,0.199221,0
5095,1397.11,0.111,0.113649,0.0393441,0
5096,1267.95,0.111,0.114762,0.036592,0
5097,54.9827,0.111,0.109836,0.172248,0
5098,54.8608,0.111,0.105875,0.172155,0
5099,64.0857,0.111,0.0252258,0.133953,0
5100,85.8101,0.111,0.0317963,0.134365,0
5101,211075,0.111,0.0965528,0.0893771,0
5102,194251,0.111,0.0979425,0.0889524,0
5103,161584,0.111,0.0968928,0.0881499,0
5104,740.303,0.111,0.0654984,0.0132093,0
5105,173.697,0.111,0.174883,0.111959,0
5106,8.56676,0.111,0.2,0.156628,0
5107,11.4111,0.111,0.2,0.151174,0
5108,10.535,0.111,0.194038,0.153275,0
5109,150721,0.111,0.0841487,0.105667,0
5110,63.6278,0.111,0.194165,0.121934,0
5111,63.1137,0.111,0.194147,0.122076,0
5112,69.7698,0.111,0.2,0.119816,0
5113,55.8573,0.111,0.2,0.123617,0
5114,5944.96,0.111,0.0757271,0.0750233,0
5115,8039.2,0.111,0.0793343,0.0752815,0
5116,525.499,0.111,0.163006,0.0926369,0
5117,748.964,0.111,0.157166,0.0916359,0
5118,794.931,0.111,0.120083,0.0150587,0
5119,789.416,0.111,0.119802,0.0145456,0
5120,1662.71,0.111,0.104221,0.0430534,0
5121,1791.48,0.111,0.101221,0.0447114,0
5122,9167.57,0.111,0.0917352,0.070812,0
5123,9102.76,0.111,0.0929624,0.0704431,0
5124,8528.35,0.111,0.092026,0.0699262,0
5125,656.783,0.111,0.0348886,0.0582617,0
5126,390.475,0.111,0.0632748,0.140336,0
5127,7619.7,0.111,0.110747,0.125504,0
5128,42.933,0.111,0.142185,0.167876,0
5129,364.842,0.111,0.147239,0.131936,0
5130,1032.54,0.111,0.109517,0.0272973,0
5131,48125.4,0.111,0.0932863,0.0828333,0
5132,144.713,0.111,0.162565,0.130536,0
5133,188.289,0.111,0.159249,0.129704,0
5134,117.403,0.111,0.161879,0.135927,0
5135,3501.55,0.111,0.137452,0.103723,0
5136,1194.09,0.111,0.133898,0.0453279,0
5137,1126.92,0.111,0.1383,0.0464132,0
5138,2569.59,0.111,0.11186,0.133786,0
5139,2394.52,0.111,0.111865,0.134547,0
5140,2337.87,0.111,0.112993,0.13434,0
5141,35845.3,0.111,0.0966429,0.0802738,0
5142,35182.2,0.111,0.0965999,0.0801903,0
5143,35209.9,0.111,0.0965821,0.0801968,0
5144,665.508,0.111,0.0717199,0,0
5145,114177,0.111,0.110623,0.110831,0
5146,9.51292,0.111,0.0697933,0.1961,0
5147,23946.3,0.111,0.121504,0.087653,0
5148,35229,0.111,0.119731,0.0890971,0
5149,1249.97,0.111,0.0960955,0.141054,0
5150,152.703,0.111,0.10047,0.162232,0
5151,134.645,0.111,0.100237,0.163301,0
5152,1223.12,0.111,0.0669021,0.12854,0
5153,1224.37,0.111,0.0662531,0.127909,0
5154,1148.95,0.111,0.0656591,0.128437,0
5155,12029.1,0.111,0.128913,0.0997948,0
5156,12092,0.111,0.128817,0.100144,0
5157,752.862,0.111,0.136831,0.0163955,0
5158,571.38,0.111,0.00171581,0.0269026,0
5159,16808.1,0.111,0.125743,0.104943,0
5160,19715.1,0.111,0.125403,0.104121,0
5161,25792.1,0.111,0.122905,0.107298,0
5162,31710.8,0.111,0.122116,0.105892,0
5163,3053.76,0.111,0.103976,0.0559492,0
5164,3090.09,0.111,0.10394,0.0561762,0
5165,3155.4,0.111,0.108821,0.0574285,0
5166,5095.08,0.111,0.079106,0.069434,0
5167,4158.98,0.111,0.0792545,0.0667319,0
5168,122.337,0.111,0.0227457,0.117208,0
5169,123.404,0.111,0.0270821,0.121584,0
5170,2128.23,0.111,0.0682462,0.0626901,0
5171,1942.47,0.111,0.0687596,0.0598961,0
5172,1858.41,0.111,0.0666391,0.0608195,0
5173,1280.1,0.111,0.141672,0.116538,0
5174,904.867,0.111,0.143776,0.12081,0
5175,1356.85,0.111,0.139499,0.119485,0
5176,100.144,0.111,0.0606999,0.157177,0
5177,111.404,0.111,0.0622146,0.156277,0
5178,114.585,0.111,0.0612334,0.15539,0
5179,4951.5,0.111,0.134733,0.0916559,0
5180,556.134,0.111,0.0298406,0.0649389,0
5181,39.1932,0.111,0.0323068,0.150514,0
5182,39.7011,0.111,0.0323508,0.150375,0
5183,39.1686,0.111,0.0322556,0.150483,0
5184,895.186,0.111,0.132582,0.133038,0
5185,9696.59,0.111,0.120552,0.0769277,0
5186,6960.4,0.111,0.123759,0.0762431,0
5187,7403.07,0.111,0.12131,0.0749219,0
5188,124938,0.111,0.117384,0.104579,0
5189,74025.6,0.111,0.119216,0.104409,0
5190,581.944,0.111,0.194618,0.0239302,0
5191,580.006,0.111,0.194366,0.0248431,0
5192,570.767,0.111,0.2,0.0263393,0
5193,570.23,0.111,0.2,0.0265631,0
5194,113578,0.111,0.0977965,0.112783,0
5195,142242,0.111,0.0991037,0.111758,0
5196,164449,0.111,0.0984737,0.111084,0
5197,99918.1,0.111,0.0880359,0.11087,0
5198,2585.65,0.111,0.0630429,0.076344,0
5199,3.3103,0.111,0.0154734,0.198093,0
5200,753.907,0.111,0.136902,0.0166057,0
5201,753.102,0.111,0.13689,0.0164796,0
5202,10.7998,0.111,0.0231142,0.167392,0
5203,8.72997,0.111,0.0184907,0.167727,0
5204,206.9,0.111,0.0332072,0.117134,0
5205,225.768,0.111,0.0310678,0.111328,0
5206,212.086,0.111,0.028219,0.110235,0
5207,695.664,0.111,0.160245,0.0817431,0
5208,12.6177,0.111,0.0789005,0.187203,0
5209,17.649,0.111,0.0760837,0.183816,0
5210,21.294,0.111,0.0788016,0.181445,0
5211,4346.03,0.111,0.0821922,0.0656435,0
5212,1038.9,0.111,0.12588,0.0328461,0
5213,181.14,0.111,0.0785376,0.157138,0
5214,136.614,0.111,0.100949,0.16318,0
5215,3168.09,0.111,0.127427,0.0668295,0
5216,2991.4,0.111,0.127795,0.0661405,0
5217,3198.22,0.111,0.126386,0.0662426,0
5218,11.1177,0.111,0.194137,0.152133,0
5219,110848,0.111,0.115818,0.0925793,0
5220,126035,0.111,0.11386,0.0908443,0
5221,181844,0.111,0.094411,0.110388,0
5222,1536.4,0.111,0.0532848,0.086797,0
5223,395.102,0.111,0.0324921,0.0955258,0
5224,263.808,0.111,0.0257898,0.100033,0
5225,273.175,0.111,0.0286334,0.103188,0
5226,396.142,0.111,0.0339767,0.0975942,0
5227,245.219,0.111,0.182568,0.0935378,0
5228,291.37,0.111,0.176232,0.0946459,0
5229,223290,0.111,0.0833416,0.0994142,0
5230,264735,0.111,0.0839919,0.100293,0
5231,3136.47,0.111,0.0625521,0.107479,0
5232,3152.48,0.111,0.0629352,0.108291,0
5233,3681.7,0.111,0.0638825,0.108055,0
5234,1789.95,0.111,0.0747338,0.0527152,0
5235,1693.86,0.111,0.0709353,0.0539274,0
5236,678.697,0.111,0.160672,0.0815059,0
5237,76.9376,0.111,0.179951,0.125759,0
5238,88969.9,0.111,0.0904878,0.0867813,0
5239,620.472,0.111,0.176087,0.0191636,0
5240,1061.98,0.111,0.146322,0.0563195,0
5241,1174.42,0.111,0.145956,0.0620488,0
5242,912.566,0.111,0.151836,0.0570381,0
5243,548.067,0.111,0.19659,0.0342293,0
5244,542.092,0.111,0.2,0.0356854,0
5245,7947.4,0.111,0.106232,0.126123,0
5246,667.244,0.111,0.0468011,0.0080266,0
5247,656.55,0.111,0.0460363,0.00483205,0
5248,108.279,0.111,0.2,0.10966,0
5249,136.078,0.111,0.2,0.104916,0
5250,111.011,0.111,0.192856,0.109598,0
5251,672.285,0.111,0.045594,0.0119774,0
5252,686.05,0.111,0.0452598,0.0174135,0
5253,679.173,0.111,0.0482386,0.0114375,0
5254,695.959,0.111,0.0474311,0.0185301,0
5255,841.311,0.111,0.152328,0.0485833,0
5256,852.849,0.111,0.152005,0.0497974,0
5257,822.84,0.111,0.153654,0.049324,0
5258,144129,0.111,0.0915606,0.0888045,0
5259,1180.17,0.111,0.145757,0.0619517,0
5260,1184.53,0.111,0.143042,0.056346,0
5261,1288.04,0.111,0.141171,0.0580623,0
5262,104571,0.111,0.100593,0.0861223,0
5263,103774,0.111,0.100657,0.0860905,0
5264,4684.09,0.111,0.105275,0.0621726,0
5265,5154.08,0.111,0.107642,0.0639467,0
5266,4170.14,0.111,0.106803,0.061233,0
5267,624.795,0.111,0.190639,0,0
5268,617.313,0.111,0.190935,0.00507287,0
5269,624.9,0.111,0.193379,0,0
5270,503.463,0.111,0.180475,0.0569526,0
5271,18.1917,0.111,0.194016,0.144233,0
5272,23.6914,0.111,0.19674,0.138975,0
5273,8675.73,0.111,0.111439,0.12444,0
5274,8903.48,0.111,0.110268,0.124907,0
5275,29463.6,0.111,0.108001,0.0802224,0
5276,3038.95,0.111,0.131748,0.0714421,0
5277,3178.62,0.111,0.131108,0.0721665,0
5278,2481.21,0.111,0.136518,0.0737546,0
5279,2546.69,0.111,0.136448,0.0746351,0
5280,131400,0.111,0.0960036,0.0875326,0
5281,37593.8,0.111,0.10442,0.117377,0
5282,30.461,0.111,0.19734,0.13517,0
5283,35.0819,0.111,0.197721,0.132468,0
5284,277915,0.111,0.0837731,0.0984602,0
5285,1343.3,0.111,0.0693433,0.0471286,0
5286,1789.57,0.111,0.145179,0.0922044,0
5287,1886.41,0.111,0.144895,0.0886677,0
5288,2227.22,0.111,0.142673,0.0905179,0
5289,146495,0.111,0.0899615,0.110032,0
5290,123328,0.111,0.0899805,0.110941,0
5291,176.39,0.111,0.193129,0.0983321,0
5292,225.213,0.111,0.189596,0.0922999,0
5293,630.861,0.111,0.12302,0.142927,0
5294,630.104,0.111,0.122526,0.143139,0
5295,361.719,0.111,0.124441,0.148066,0
5296,1161.71,0.111,0.0722649,0.133406,0
5297,1148.69,0.111,0.0727513,0.133882,0
5298,135570,0.111,0.117907,0.0977349,0
5299,140839,0.111,0.117812,0.0977412,0
5300,140002,0.111,0.117847,0.0979192,0
5301,579.421,0.111,0.187208,0.0284579,0
5302,7.93488,0.111,0.0827691,0.191304,0
5303,7.95846,0.111,0.0838916,0.190918,0
5304,8.11083,0.111,0.0828696,0.191044,0
5305,631.48,0.111,0.0312188,0.0433664,0
5306,34.6839,0.111,0.0064607,0.132822,0
5307,32.9594,0.111,0.00482297,0.133237,0
5308,653.146,0.111,0.0452901,0.00338749,0
5309,58.5258,0.111,0.0154429,0.127526,0
5310,49.8516,0.111,0.0162008,0.131696,0
5311,313239,0.111,0.084275,0.101581,0
5312,313359,0.111,0.0842759,0.101549,0
5313,311062,0.111,0.0842364,0.101568,0
5314,2.82083,0.111,0.186673,0.2,0
